15,15,8,9
16,1,8,1,0.0,0,-8355712
12,1,1,1,3.1415927,0,-8507649
11,1,2,1,0.0,0,-50630
11,1,3,1,0.0,0,-17350
11,1,4,1,0.0,0,-1734
11,1,5,1,0.0,0,-11927762
11,1,6,1,0.0,0,-13701889
11,1,7,1,0.0,0,-8507649
16,1,8,1,0.0,0,-50630
11,1,9,1,0.0,0,-17350
11,1,10,1,0.0,0,-1734
11,1,11,1,0.0,0,-11927762
11,1,12,1,0.0,0,-13701889
12,1,13,1,1.5707964,0,-8507649
11,2,1,1,1.5707964,0,-13701889
11,2,13,1,1.5707964,0,-50630
12,3,0,1,3.1415927,0,-1734
13,3,1,1,0.0,0,-16711929
12,3,2,1,1.5707964,0,-1734
11,3,13,1,1.5707964,0,-17350
11,4,0,1,1.5707964,0,-17350
11,4,2,1,1.5707964,0,-17350
12,4,6,1,3.1415927,0,-17350
11,4,7,1,0.0,0,-50630
11,4,8,1,0.0,0,-8507649
12,4,9,1,1.5707964,0,-13701889
11,4,13,1,1.5707964,0,-1734
11,5,0,1,1.5707964,0,-50630
11,5,2,1,1.5707964,0,-50630
11,5,6,1,1.5707964,0,-1734
11,5,9,1,1.5707964,0,-11927762
11,5,13,1,1.5707964,0,-11927762
11,6,0,1,1.5707964,0,-8507649
11,6,2,1,1.5707964,0,-8507649
11,6,6,1,1.5707964,0,-11927762
11,6,9,1,1.5707964,0,-1734
11,6,13,1,1.5707964,0,-13701889
11,7,0,1,1.5707964,0,-13701889
11,7,2,1,1.5707964,0,-13701889
11,7,6,1,1.5707964,0,-13701889
11,7,9,1,1.5707964,0,-17350
11,7,13,1,1.5707964,0,-8507649
12,8,0,1,4.712389,0,-11927762
13,8,1,1,3.1415927,0,-196864
12,8,2,1,0.0,0,-11927762
11,8,6,1,1.5707964,0,-8507649
11,8,9,1,1.5707964,0,-50630
11,8,13,1,1.5707964,0,-50630
11,9,1,1,1.5707964,0,-17350
11,9,6,1,1.5707964,0,-50630
12,9,9,1,4.712389,0,-8507649
11,9,10,1,0.0,0,-13701889
11,9,11,1,0.0,0,-11927762
11,9,12,1,0.0,0,-1734
12,9,13,1,0.0,0,-17350
11,10,1,1,1.5707964,0,-50630
11,10,6,1,1.5707964,0,-17350
11,11,1,1,1.5707964,0,-8507649
11,11,6,1,1.5707964,0,-1734
11,12,1,1,1.5707964,0,-13701889
11,12,6,1,1.5707964,0,-11927762
12,13,1,1,4.712389,0,-11927762
11,13,2,1,0.0,0,-1734
11,13,3,1,0.0,0,-17350
11,13,4,1,0.0,0,-50630
11,13,5,1,0.0,0,-8507649
12,13,6,1,0.0,0,-13701889
